"state","retail.recreation","grocery.pharmacy","parks","transitstations","workplace","residential","date"
"Iowa",0.13,-0.11,-1.43,0.05,0.34,0.12,2020-05-21
"Kansas",0.12,-0.01,-1.1,0.02,0.36,0.12,2020-05-21
"Kentucky",0.16,-0.08,-0.52,0.14,0.37,0.12,2020-05-21
"Louisiana",0.12,-0.06,-0.11,0.22,0.31,0.1,2020-05-21
"Maine",0.13,-0.08,-1.54,0.19,0.36,0.11,2020-05-21
"Maryland",0.26,0.08,-0.61,0.44,0.5,0.21,2020-05-21
"Massachusetts",0.3,0.08,-0.77,0.59,0.52,0.2,2020-05-21
"Michigan",0.2,-0.02,-1.56,0.26,0.46,0.15,2020-05-21
"Minnesota",0.23,-0.05,-1.15,0.46,0.44,0.16,2020-05-21
"Mississippi",0.01,-0.08,-0.41,0.01,0.28,0.09,2020-05-21
"Missouri",0.07,-0.09,-0.8,0.14,0.36,0.11,2020-05-21
"Montana",0.02,-0.14,-0.76,0.05,0.27,0.08,2020-05-21
"Nebraska",0.14,-0.04,-0.88,0,0.35,0.14,2020-05-21
"Nevada",0.24,0.04,0.19,0.41,0.44,0.15,2020-05-21
"New Hampshire",0.08,-0.04,-1.57,0.2,0.4,0.15,2020-05-21
"New Jersey",0.39,0.06,-0.86,0.54,0.51,0.21,2020-05-21
"New Mexico",0.16,-0.08,-0.34,0.15,0.4,0.14,2020-05-21
"New York",0.42,0.04,-0.39,0.58,0.51,0.2,2020-05-21
"North Carolina",0.25,0.03,0.16,0.36,0.39,0.17,2020-05-21
"North Dakota",0.03,-0.08,-1.14,0.09,0.3,0.09,2020-05-21
"Ohio",0.12,-0.03,-0.84,0.13,0.38,0.13,2020-05-21
"Oklahoma",0.01,-0.11,-0.68,-0.01,0.32,0.09,2020-05-21
"Oregon",0.24,0.01,-0.25,0.34,0.42,0.14,2020-05-21
"Pennsylvania",0.24,0.01,-0.88,0.42,0.44,0.16,2020-05-21
"Rhode Island",0.17,0.04,-1.49,0.49,0.43,0.16,2020-05-21
"South Carolina",0.07,-0.04,-0.12,0.05,0.32,0.12,2020-05-21
"South Dakota",0.04,-0.18,-1.85,-0.11,0.31,0.1,2020-05-21
"Tennessee",0.06,-0.06,-0.44,0.15,0.33,0.1,2020-05-21
"Texas",0.14,0.01,-0.2,0.29,0.39,0.14,2020-05-21
"Utah",0.08,-0.12,-1.33,0.29,0.4,0.12,2020-05-21
"Vermont",0.19,0.03,-1.17,0.31,0.42,0.14,2020-05-21
"Virginia",0.27,0.06,-0.14,0.41,0.45,0.18,2020-05-21
"Washington",0.3,0.04,-0.25,0.47,0.47,0.18,2020-05-21
"West Virginia",0.09,-0.02,-0.05,0.02,0.33,0.11,2020-05-21
"Wisconsin",0.14,-0.06,-1.77,0.11,0.37,0.13,2020-05-21
"Wyoming",0,-0.13,-0.87,-0.18,0.27,0.08,2020-05-21
"Alabama",0.11,-0.04,-0.4,0.03,0.32,0.11,2020-05-22
"Alaska",0.03,-0.12,-1.24,0.23,0.32,0.09,2020-05-22
"Arizona",0.2,0.01,-0.02,0.26,0.39,0.13,2020-05-22
"Arkansas",0.07,-0.08,-0.99,0.03,0.32,0.09,2020-05-22
"California",0.41,0.04,0.03,0.43,0.43,0.18,2020-05-22
"Colorado",0.22,-0.04,-0.8,0.34,0.43,0.13,2020-05-22
"Connecticut",0.23,0.06,-0.92,0.35,0.43,0.17,2020-05-22
"Delaware",0.3,0.09,0.13,0.45,0.43,0.19,2020-05-22
"Florida",0.26,0.08,0.16,0.43,0.36,0.14,2020-05-22
"Georgia",0.16,0.01,-0.51,0.33,0.38,0.13,2020-05-22
"Hawaii",0.4,0.15,0.4,0.62,0.4,0.18,2020-05-22
"Idaho",0.07,-0.11,-0.88,-0.04,0.33,0.09,2020-05-22
"Illinois",0.3,0.01,-0.53,0.38,0.45,0.16,2020-05-22
"Indiana",0.1,-0.04,-1.49,0.01,0.36,0.11,2020-05-22
"Iowa",0.11,-0.19,-1.8,0.02,0.34,0.09,2020-05-22
"Kansas",0.08,-0.02,-1.53,-0.06,0.34,0.09,2020-05-22
"Kentucky",0.15,-0.08,-1.17,0.09,0.37,0.12,2020-05-22
"Louisiana",0.18,-0.02,-0.07,0.24,0.32,0.11,2020-05-22
"Maine",0.18,-0.06,-1.89,0.24,0.39,0.11,2020-05-22
"Maryland",0.33,0.12,-0.1,0.48,0.5,0.23,2020-05-22
"Massachusetts",0.33,0.08,-0.81,0.57,0.51,0.19,2020-05-22
"Michigan",0.31,0.05,-1.11,0.3,0.47,0.17,2020-05-22
"Minnesota",0.26,-0.06,-1.21,0.45,0.45,0.15,2020-05-22
"Mississippi",0.07,-0.03,-0.34,0.02,0.3,0.09,2020-05-22
"Missouri",0.05,-0.06,-1.14,0.08,0.29,0.1,2020-05-22
"Montana",0.07,-0.18,-0.96,0.02,0.28,0.07,2020-05-22
"Nebraska",0.15,-0.09,-0.71,0.02,0.36,0.14,2020-05-22
"Nevada",0.28,0.05,0.34,0.42,0.44,0.16,2020-05-22
"New Hampshire",0.12,-0.06,-1.77,0.22,0.42,0.15,2020-05-22
"New Jersey",0.44,0.09,-0.41,0.56,0.5,0.23,2020-05-22
"New Mexico",0.21,-0.1,-0.33,0.16,0.38,0.13,2020-05-22
"New York",0.45,0.06,-0.19,0.57,0.5,0.21,2020-05-22
"North Carolina",0.19,-0.02,-0.5,0.28,0.37,0.13,2020-05-22
"North Dakota",0.1,-0.06,-1.67,0.04,0.31,0.09,2020-05-22
"Ohio",0.16,-0.01,-1.25,0.11,0.38,0.13,2020-05-22
"Oklahoma",0.06,-0.06,-0.76,-0.03,0.34,0.1,2020-05-22
"Oregon",0.25,0.01,-0.39,0.29,0.41,0.13,2020-05-22
"Pennsylvania",0.32,0.07,-0.24,0.47,0.44,0.18,2020-05-22
"Rhode Island",0.18,0.02,-1.92,0.46,0.43,0.16,2020-05-22
"South Carolina",0.09,-0.05,-0.38,-0.02,0.32,0.1,2020-05-22
"South Dakota",0.04,-0.23,-2.56,-0.14,0.31,0.1,2020-05-22
"Tennessee",0.11,-0.02,-0.43,0.14,0.34,0.11,2020-05-22
"Texas",0.17,0,-0.1,0.28,0.38,0.13,2020-05-22
"Utah",0.15,-0.12,-1.02,0.28,0.39,0.11,2020-05-22
"Vermont",0.22,0.04,-1.21,0.35,0.45,0.14,2020-05-22
"Virginia",0.26,0.04,-0.37,0.39,0.45,0.18,2020-05-22
"Washington",0.31,0.02,-0.51,0.44,0.47,0.16,2020-05-22
"West Virginia",0.12,-0.01,-0.42,-0.01,0.34,0.11,2020-05-22
"Wisconsin",0.19,-0.03,-1.81,0.1,0.39,0.13,2020-05-22
"Wyoming",0.05,-0.18,-1.2,-0.32,0.28,0.07,2020-05-22
"Alabama",0.14,-0.1,-0.68,-0.03,0.14,0.04,2020-05-23
"Alaska",0.08,-0.14,-1.51,0.25,0.16,0.01,2020-05-23
"Arizona",0.25,0.03,0.04,0.27,0.19,0.07,2020-05-23
"Arkansas",0.11,-0.13,-1.06,0.04,0.14,0.03,2020-05-23
"California",0.44,0.03,0.04,0.38,0.24,0.1,2020-05-23
"Colorado",0.3,0.01,-0.62,0.33,0.24,0.07,2020-05-23
"Connecticut",0.32,0.1,-0.43,0.39,0.25,0.11,2020-05-23
"Delaware",0.28,0.04,0.17,0.3,0.19,0.09,2020-05-23
"Florida",0.28,0.09,0.17,0.46,0.22,0.07,2020-05-23
"Georgia",0.18,-0.02,-0.62,0.31,0.18,0.05,2020-05-23
"Hawaii",0.43,0.18,0.28,0.64,0.33,0.11,2020-05-23
"Idaho",0.13,-0.11,-0.58,-0.11,0.16,0.03,2020-05-23
"Illinois",0.34,0,-0.58,0.31,0.23,0.08,2020-05-23
"Indiana",0.13,-0.09,-2.05,-0.06,0.2,0.03,2020-05-23
"Iowa",0.19,-0.23,-1.91,0,0.16,0.04,2020-05-23
"Kansas",0.2,-0.06,-2.19,-0.06,0.14,0.02,2020-05-23
"Kentucky",0.18,-0.13,-1.63,0.04,0.19,0.04,2020-05-23
"Louisiana",0.25,0,0.12,0.24,0.2,0.07,2020-05-23
"Maine",0.23,-0.02,-1.45,0.26,0.21,0.04,2020-05-23
"Maryland",0.29,0.05,-1.5,0.29,0.24,0.09,2020-05-23
"Massachusetts",0.41,0.16,-0.42,0.53,0.3,0.11,2020-05-23
"Michigan",0.31,-0.01,-2.23,0.19,0.25,0.06,2020-05-23
"Minnesota",0.35,-0.01,-0.88,0.43,0.23,0.08,2020-05-23
"Mississippi",0.09,-0.08,-0.45,0.02,0.16,0.04,2020-05-23
"Missouri",0.15,-0.14,-1.55,0.07,0.15,0.02,2020-05-23
"Montana",0.13,-0.15,-0.68,0.06,0.18,0.03,2020-05-23
"Nebraska",0.21,-0.1,-1.81,-0.07,0.17,0.04,2020-05-23
"Nevada",0.32,0.05,0.32,0.4,0.38,0.1,2020-05-23
"New Hampshire",0.19,0,-1.29,0.13,0.23,0.06,2020-05-23
"New Jersey",0.5,0.15,-0.16,0.56,0.29,0.14,2020-05-23
"New Mexico",0.3,-0.02,-0.31,0.17,0.23,0.08,2020-05-23
"New York",0.5,0.12,0,0.58,0.32,0.12,2020-05-23
"North Carolina",0.19,-0.03,-0.88,0.19,0.18,0.05,2020-05-23
"North Dakota",0.2,-0.04,-1.71,0.12,0.14,0.02,2020-05-23
"Ohio",0.18,-0.06,-2.26,0.01,0.18,0.03,2020-05-23
"Oklahoma",0.11,-0.13,-1.1,-0.11,0.16,0.03,2020-05-23
"Oregon",0.28,0.01,-0.84,0.18,0.22,0.06,2020-05-23
"Pennsylvania",0.34,0.03,-0.91,0.39,0.24,0.08,2020-05-23
"Rhode Island",0.32,0.07,-0.42,0.54,0.27,0.11,2020-05-23
"South Carolina",0.09,-0.11,-0.91,-0.07,0.15,0.03,2020-05-23
"South Dakota",0.13,-0.23,-2.39,-0.11,0.16,0.03,2020-05-23
"Tennessee",0.11,-0.1,-1.19,0.06,0.15,0.02,2020-05-23
"Texas",0.22,0.01,-0.1,0.25,0.18,0.06,2020-05-23
"Utah",0.22,-0.07,-1.03,0.25,0.18,0.05,2020-05-23
"Vermont",0.25,0.05,-1.69,0.39,0.27,0.04,2020-05-23
"Virginia",0.29,0,-0.89,0.27,0.22,0.07,2020-05-23
"Washington",0.36,0.04,-0.91,0.32,0.26,0.07,2020-05-23
"West Virginia",0.1,-0.12,-1.44,-0.11,0.16,0.02,2020-05-23
"Wisconsin",0.22,-0.07,-1.72,0.12,0.17,0.06,2020-05-23
"Wyoming",0.09,-0.14,-1.07,-0.25,0.16,0.03,2020-05-23
"Alabama",0.13,-0.1,-0.89,0.08,0.21,0.03,2020-05-24
"Alaska",-0.03,-0.15,-1.47,0.35,0.17,0.01,2020-05-24
"Arizona",0.2,0.04,-0.21,0.29,0.19,0.04,2020-05-24
"Arkansas",0.06,-0.14,-1.27,0.1,0.19,0.02,2020-05-24
"California",0.43,0.06,-0.13,0.39,0.26,0.08,2020-05-24
"Colorado",0.31,0.11,-0.05,0.44,0.27,0.07,2020-05-24
"Connecticut",0.2,0.06,-1.37,0.33,0.2,0.05,2020-05-24
"Delaware",0.27,0.06,-0.51,0.4,0.25,0.07,2020-05-24
"Florida",0.3,0.14,0.26,0.53,0.27,0.08,2020-05-24
"Georgia",0.19,0.03,-0.58,0.43,0.26,0.05,2020-05-24
"Hawaii",0.41,0.17,0.23,0.67,0.35,0.09,2020-05-24
"Idaho",-0.06,-0.21,-3.22,-0.11,0.21,0,2020-05-24
"Illinois",0.3,-0.01,-1.18,0.33,0.26,0.05,2020-05-24
"Indiana",0.07,-0.12,-2.49,0.04,0.23,0.01,2020-05-24
"Iowa",0.08,-0.25,-2.25,0.1,0.2,0.02,2020-05-24
"Kansas",0.07,-0.04,-1.3,-0.02,0.2,0.02,2020-05-24
"Kentucky",0.13,-0.11,-1.52,0.18,0.23,0.02,2020-05-24
"Louisiana",0.19,-0.04,-0.14,0.31,0.21,0.05,2020-05-24
"Maine",0.1,-0.12,-2.19,0.23,0.16,0.01,2020-05-24
"Maryland",0.32,0.11,-1.1,0.38,0.28,0.09,2020-05-24
"Massachusetts",0.32,0.16,-0.85,0.54,0.26,0.07,2020-05-24
"Michigan",0.2,-0.07,-2.88,0.23,0.26,0.02,2020-05-24
"Minnesota",0.26,-0.01,-1.96,0.47,0.25,0.04,2020-05-24
"Mississippi",0.04,-0.09,-0.69,0.1,0.2,0.03,2020-05-24
"Missouri",0.08,-0.11,-1.14,0.19,0.19,0.02,2020-05-24
"Montana",0.02,-0.19,-1.44,0,0.16,0,2020-05-24
"Nebraska",0.16,-0.04,-1.22,0.03,0.2,0.04,2020-05-24
"Nevada",0.29,0.05,0.02,0.46,0.4,0.07,2020-05-24
"New Hampshire",0.09,0.02,-1.7,0.12,0.22,0.03,2020-05-24
"New Jersey",0.43,0.11,-1.38,0.52,0.27,0.08,2020-05-24
"New Mexico",0.24,-0.03,-0.48,0.18,0.22,0.05,2020-05-24
"New York",0.43,0.07,-0.93,0.52,0.29,0.07,2020-05-24
"North Carolina",0.19,0.01,-0.65,0.32,0.24,0.05,2020-05-24
"North Dakota",0.1,-0.03,-1.28,0.23,0.17,0.02,2020-05-24
"Ohio",0.1,-0.09,-2.53,0.11,0.22,0.01,2020-05-24
"Oklahoma",0.05,-0.11,-1.03,-0.01,0.19,0.02,2020-05-24
"Oregon",0.19,-0.01,-0.91,0.21,0.25,0.04,2020-05-24
"Pennsylvania",0.27,0.02,-1.76,0.41,0.26,0.04,2020-05-24
"Rhode Island",0.13,0.06,-2.03,0.4,0.2,0.04,2020-05-24
"South Carolina",0.07,-0.07,-0.79,0,0.23,0.04,2020-05-24
"South Dakota",-0.06,-0.3,-3.6,-0.11,0.16,0.01,2020-05-24
"Tennessee",0.07,-0.09,-1.17,0.18,0.23,0.02,2020-05-24
"Texas",0.22,0.08,0.06,0.35,0.21,0.06,2020-05-24
"Utah",0.07,-0.14,-1.93,0.25,0.28,0.02,2020-05-24
"Vermont",0.16,-0.02,-1.81,0.4,0.27,0.01,2020-05-24
"Virginia",0.29,0.07,-0.62,0.4,0.27,0.07,2020-05-24
"Washington",0.24,0.02,-1.01,0.33,0.27,0.05,2020-05-24
"West Virginia",0.04,-0.16,-1.44,0.04,0.19,0.02,2020-05-24
"Wisconsin",0.06,-0.11,-3.53,0.09,0.19,0.01,2020-05-24
"Wyoming",0.02,-0.14,-1.2,-0.15,0.17,0.02,2020-05-24
"Alabama",0.2,0,-0.84,0.15,0.67,0.17,2020-05-25
"Alaska",0.14,-0.02,-1.31,0.39,0.66,0.15,2020-05-25
"Arizona",0.2,0.07,-0.25,0.35,0.69,0.18,2020-05-25
"Arkansas",0.16,0.03,-0.8,0.21,0.67,0.18,2020-05-25
"California",0.43,0.08,-0.32,0.51,0.72,0.22,2020-05-25
"Colorado",0.21,0.02,-1.32,0.43,0.72,0.19,2020-05-25
"Connecticut",0.29,0.14,-0.94,0.5,0.74,0.23,2020-05-25
"Delaware",0.29,0.12,-0.83,0.51,0.71,0.21,2020-05-25
"Florida",0.34,0.23,0.4,0.58,0.68,0.22,2020-05-25
"Georgia",0.23,0.04,-0.67,0.51,0.7,0.2,2020-05-25
"Hawaii",0.42,0.21,0.21,0.7,0.72,0.23,2020-05-25
"Idaho",0.02,-0.13,-3.09,0,0.69,0.1,2020-05-25
"Illinois",0.33,0.07,-0.67,0.53,0.76,0.23,2020-05-25
"Indiana",0.1,-0.03,-1.99,0.21,0.73,0.19,2020-05-25
"Iowa",0.15,-0.05,-2.15,0.21,0.75,0.21,2020-05-25
"Kansas",0.19,0.05,-0.79,0.24,0.73,0.2,2020-05-25
"Kentucky",0.15,-0.02,-1.13,0.25,0.69,0.18,2020-05-25
"Louisiana",0.26,0.09,0.08,0.4,0.6,0.18,2020-05-25
"Maine",0.23,0.05,-1.41,0.39,0.7,0.17,2020-05-25
"Maryland",0.31,0.14,-1.63,0.54,0.75,0.25,2020-05-25
"Massachusetts",0.36,0.21,-0.75,0.7,0.76,0.24,2020-05-25
"Michigan",0.31,0.06,-2.28,0.42,0.76,0.2,2020-05-25
"Minnesota",0.26,0.04,-1.89,0.56,0.78,0.2,2020-05-25
"Mississippi",0.16,0.02,-0.48,0.18,0.63,0.17,2020-05-25
"Missouri",0.16,-0.01,-0.9,0.31,0.72,0.19,2020-05-25
"Montana",0.1,-0.11,-2.13,0.09,0.67,0.1,2020-05-25
"Nebraska",0.19,0.04,-0.75,0.18,0.76,0.23,2020-05-25
"Nevada",0.29,0.08,-0.03,0.47,0.68,0.19,2020-05-25
"New Hampshire",0.08,0.06,-1.81,0.31,0.75,0.21,2020-05-25
"New Jersey",0.44,0.15,-1.56,0.65,0.76,0.26,2020-05-25
"New Mexico",0.26,0.03,-0.46,0.23,0.68,0.18,2020-05-25
"New York",0.49,0.15,-0.7,0.67,0.73,0.23,2020-05-25
"North Carolina",0.19,0.02,-0.92,0.39,0.68,0.18,2020-05-25
"North Dakota",0.15,0.1,-1.8,0.25,0.7,0.16,2020-05-25
"Ohio",0.19,0.01,-1.76,0.27,0.73,0.19,2020-05-25
"Oklahoma",0.17,0.06,-0.24,0.16,0.69,0.2,2020-05-25
"Oregon",0.25,0.05,-0.97,0.38,0.71,0.17,2020-05-25
"Pennsylvania",0.34,0.13,-1.38,0.57,0.74,0.2,2020-05-25
"Rhode Island",0.18,0.12,-2.12,0.61,0.73,0.22,2020-05-25
"South Carolina",0.13,0,-0.68,0.18,0.65,0.18,2020-05-25
"South Dakota",0.06,-0.08,-2.37,-0.07,0.73,0.19,2020-05-25
"Tennessee",0.14,0.02,-1.14,0.28,0.68,0.18,2020-05-25
"Texas",0.22,0.09,0.05,0.42,0.69,0.22,2020-05-25
"Utah",0.05,-0.16,-2.47,0.38,0.75,0.14,2020-05-25
"Vermont",0.23,0.12,-1.62,0.5,0.74,0.19,2020-05-25
"Virginia",0.28,0.08,-1.03,0.48,0.73,0.22,2020-05-25
"Washington",0.35,0.1,-0.35,0.56,0.75,0.22,2020-05-25
"West Virginia",0.14,0,-0.96,0.17,0.65,0.15,2020-05-25
"Wisconsin",0.15,-0.01,-2.7,0.26,0.76,0.19,2020-05-25
"Wyoming",0.04,-0.13,-1.87,-0.21,0.67,0.12,2020-05-25
"Alabama",0.12,0,-0.01,0.08,0.3,0.11,2020-05-26
"Alaska",-0.03,-0.1,-0.94,0.25,0.27,0.09,2020-05-26
"Arizona",0.19,0.05,0.08,0.29,0.38,0.12,2020-05-26
"Arkansas",0.06,-0.08,-0.55,0.14,0.29,0.09,2020-05-26
"California",0.4,0.08,0.03,0.44,0.43,0.16,2020-05-26
"Colorado",0.19,0.01,-0.62,0.37,0.41,0.13,2020-05-26
"Connecticut",0.23,0.1,-0.76,0.33,0.42,0.16,2020-05-26
"Delaware",0.23,0.07,-0.6,0.34,0.4,0.14,2020-05-26
"Florida",0.27,0.12,0.34,0.44,0.35,0.14,2020-05-26
"Georgia",0.17,0.03,-0.01,0.38,0.38,0.14,2020-05-26
"Hawaii",0.4,0.2,0.48,0.61,0.38,0.18,2020-05-26
"Idaho",0.02,-0.14,-1.51,-0.05,0.31,0.08,2020-05-26
"Illinois",0.27,0.05,-0.37,0.43,0.44,0.16,2020-05-26
"Indiana",0.05,-0.06,-1.16,0.06,0.32,0.1,2020-05-26
"Iowa",0.15,-0.14,-0.85,0.11,0.34,0.13,2020-05-26
"Kansas",0.12,0,-0.63,0.08,0.35,0.12,2020-05-26
"Kentucky",0.1,-0.08,-0.64,0.15,0.34,0.1,2020-05-26
"Louisiana",0.16,0,0.14,0.27,0.3,0.11,2020-05-26
"Maine",0.15,-0.02,-1.3,0.17,0.34,0.1,2020-05-26
"Maryland",0.25,0.09,-1.03,0.42,0.48,0.18,2020-05-26
"Massachusetts",0.3,0.14,-0.7,0.59,0.49,0.18,2020-05-26
"Michigan",0.21,0.03,-1.26,0.27,0.44,0.14,2020-05-26
"Minnesota",0.24,-0.01,-0.74,0.46,0.43,0.16,2020-05-26
"Mississippi",0.03,-0.03,-0.13,0.06,0.28,0.09,2020-05-26
"Missouri",0.11,-0.03,-0.6,0.22,0.36,0.11,2020-05-26
"Montana",0.01,-0.15,-1.1,0.08,0.25,0.06,2020-05-26
"Nebraska",0.17,0.01,-0.62,0.16,0.34,0.14,2020-05-26
"Nevada",0.25,0.04,0.21,0.42,0.42,0.14,2020-05-26
"New Hampshire",0.1,0,-1.22,0.16,0.39,0.14,2020-05-26
"New Jersey",0.39,0.09,-0.91,0.53,0.49,0.19,2020-05-26
"New Mexico",0.18,-0.05,-0.28,0.24,0.37,0.13,2020-05-26
"New York",0.43,0.08,-0.39,0.57,0.49,0.18,2020-05-26
"North Carolina",0.13,-0.01,-0.5,0.24,0.34,0.11,2020-05-26
"North Dakota",0.06,-0.05,-1.15,0.09,0.28,0.09,2020-05-26
"Ohio",0.08,-0.03,-1.36,0.11,0.36,0.11,2020-05-26
"Oklahoma",0.04,-0.07,-0.55,0.07,0.31,0.09,2020-05-26
"Oregon",0.2,0,-0.74,0.3,0.4,0.12,2020-05-26
"Pennsylvania",0.24,0.06,-0.75,0.44,0.42,0.14,2020-05-26
"Rhode Island",0.17,0.08,-1.62,0.48,0.41,0.14,2020-05-26
"South Carolina",0.06,-0.05,-0.15,0.02,0.3,0.1,2020-05-26
"South Dakota",0.03,-0.16,-1.78,-0.07,0.29,0.09,2020-05-26
"Tennessee",0.07,-0.04,-0.54,0.17,0.32,0.1,2020-05-26
"Texas",0.15,0.03,-0.04,0.31,0.37,0.14,2020-05-26
"Utah",0.11,-0.08,-1.35,0.31,0.39,0.12,2020-05-26
"Vermont",0.16,0.03,-1.3,0.28,0.42,0.13,2020-05-26
"Virginia",0.23,0.04,-0.64,0.39,0.43,0.15,2020-05-26
"Washington",0.26,0.03,-0.81,0.43,0.45,0.15,2020-05-26
"West Virginia",-0.01,-0.09,-0.55,0.04,0.3,0.07,2020-05-26
"Wisconsin",0.13,-0.03,-1.49,0.13,0.35,0.12,2020-05-26
"Wyoming",-0.01,-0.15,-1.03,-0.03,0.24,0.06,2020-05-26
"Alabama",0.09,0,-0.14,0.08,0.3,0.11,2020-05-27
"Alaska",-0.05,-0.11,-1.42,0.2,0.26,0.08,2020-05-27
"Arizona",0.19,0.06,0.09,0.28,0.38,0.12,2020-05-27
"Arkansas",0.03,-0.08,-0.74,0.08,0.28,0.08,2020-05-27
"California",0.39,0.08,0.04,0.44,0.43,0.17,2020-05-27
"Colorado",0.19,0.03,-0.63,0.38,0.41,0.14,2020-05-27
"Connecticut",0.2,0.08,-0.87,0.33,0.42,0.15,2020-05-27
"Delaware",0.22,0.06,-0.6,0.28,0.4,0.14,2020-05-27
"Florida",0.24,0.11,0.2,0.43,0.35,0.13,2020-05-27
"Georgia",0.17,0.06,0.04,0.38,0.38,0.14,2020-05-27
"Hawaii",0.4,0.2,0.43,0.62,0.37,0.17,2020-05-27
"Idaho",-0.01,-0.14,-1.69,-0.06,0.29,0.07,2020-05-27
"Illinois",0.27,0.04,-0.31,0.41,0.43,0.17,2020-05-27
"Indiana",0.04,-0.04,-0.96,0.05,0.32,0.11,2020-05-27
"Iowa",0.11,-0.17,-1.22,0.04,0.31,0.11,2020-05-27
"Kansas",0.08,-0.05,-1.14,-0.01,0.32,0.1,2020-05-27
"Kentucky",0.09,-0.08,-0.6,0.13,0.34,0.11,2020-05-27
"Louisiana",0.1,-0.02,-0.12,0.2,0.29,0.1,2020-05-27
"Maine",0.14,-0.04,-1.41,0.2,0.34,0.11,2020-05-27
"Maryland",0.25,0.08,-0.81,0.42,0.48,0.19,2020-05-27
"Massachusetts",0.28,0.11,-0.79,0.58,0.49,0.18,2020-05-27
"Michigan",0.21,0.02,-1.18,0.28,0.43,0.15,2020-05-27
"Minnesota",0.19,-0.05,-1.49,0.43,0.41,0.15,2020-05-27
"Mississippi",-0.01,-0.05,-0.22,0.02,0.28,0.09,2020-05-27
"Missouri",0.04,-0.03,-0.25,0.15,0.33,0.09,2020-05-27
"Montana",0,-0.15,-1.36,0.04,0.24,0.05,2020-05-27
"Nebraska",0.12,-0.04,-0.98,0.05,0.32,0.12,2020-05-27
"Nevada",0.23,0.03,0.21,0.39,0.41,0.14,2020-05-27
"New Hampshire",0.08,-0.01,-1.27,0.19,0.39,0.14,2020-05-27
"New Jersey",0.39,0.09,-0.93,0.52,0.49,0.2,2020-05-27
"New Mexico",0.17,-0.03,-0.28,0.18,0.37,0.13,2020-05-27
"New York",0.41,0.05,-0.4,0.56,0.48,0.19,2020-05-27
"North Carolina",0.2,0.06,0.02,0.32,0.35,0.14,2020-05-27
"North Dakota",0.01,-0.06,-1.38,0.05,0.27,0.08,2020-05-27
"Ohio",0.06,-0.03,-1.38,0.08,0.35,0.11,2020-05-27
"Oklahoma",0,-0.1,-0.67,-0.01,0.29,0.08,2020-05-27
"Oregon",0.17,-0.01,-1.06,0.27,0.39,0.12,2020-05-27
"Pennsylvania",0.23,0.04,-0.69,0.42,0.41,0.14,2020-05-27
"Rhode Island",0.13,0.05,-1.64,0.46,0.41,0.14,2020-05-27
"South Carolina",0.11,0.03,0.04,0.06,0.31,0.12,2020-05-27
"South Dakota",0.02,-0.17,-2.1,-0.08,0.28,0.09,2020-05-27
"Tennessee",0.06,-0.03,-0.37,0.17,0.31,0.11,2020-05-27
"Texas",0.14,0.03,-0.09,0.3,0.36,0.14,2020-05-27
"Utah",0.07,-0.1,-1.38,0.29,0.38,0.11,2020-05-27
"Vermont",0.16,0.03,-1.25,0.27,0.41,0.14,2020-05-27
"Virginia",0.23,0.04,-0.44,0.36,0.43,0.16,2020-05-27
"Washington",0.24,0.01,-1.25,0.41,0.44,0.14,2020-05-27
"West Virginia",0.01,-0.05,-0.5,-0.02,0.3,0.08,2020-05-27
"Wisconsin",0.1,-0.05,-1.59,0.11,0.34,0.12,2020-05-27
"Wyoming",0.01,-0.14,-1.12,-0.07,0.24,0.07,2020-05-27
"Alabama",0.06,-0.07,-0.31,0.04,0.28,0.1,2020-05-28
"Alaska",-0.05,-0.14,-1.42,0.18,0.27,0.07,2020-05-28
"Arizona",0.18,0.05,0.08,0.29,0.38,0.13,2020-05-28
"Arkansas",0.04,-0.08,-0.71,0.08,0.28,0.09,2020-05-28
"California",0.39,0.07,0.07,0.44,0.43,0.17,2020-05-28
"Colorado",0.18,0,-0.81,0.35,0.41,0.13,2020-05-28
"Connecticut",0.24,0.08,-0.29,0.37,0.41,0.17,2020-05-28
"Delaware",0.23,0.06,-0.21,0.33,0.4,0.16,2020-05-28
"Florida",0.24,0.11,0.25,0.43,0.34,0.13,2020-05-28
"Georgia",0.14,0.01,-0.11,0.37,0.37,0.14,2020-05-28
"Hawaii",0.39,0.18,0.41,0.62,0.37,0.17,2020-05-28
"Idaho",-0.01,-0.14,-1.92,-0.06,0.3,0.07,2020-05-28
"Illinois",0.28,0.02,-0.22,0.42,0.42,0.17,2020-05-28
"Indiana",0.06,-0.05,-0.81,0.05,0.32,0.12,2020-05-28
"Iowa",0.12,-0.07,-1.12,0.06,0.32,0.13,2020-05-28
"Kansas",0.14,0.02,-0.82,0.03,0.34,0.12,2020-05-28
"Kentucky",0.08,-0.1,-0.74,0.12,0.34,0.1,2020-05-28
"Louisiana",0.12,-0.03,-0.01,0.22,0.29,0.1,2020-05-28
"Maine",0.15,-0.06,-1.47,0.22,0.33,0.11,2020-05-28
"Maryland",0.28,0.1,-0.27,0.46,0.48,0.21,2020-05-28
"Massachusetts",0.3,0.08,-0.53,0.59,0.49,0.19,2020-05-28
"Michigan",0.22,0.02,-0.78,0.3,0.43,0.16,2020-05-28
"Minnesota",0.24,-0.01,-1.3,0.4,0.41,0.15,2020-05-28
"Mississippi",0.02,-0.05,-0.33,0.01,0.26,0.09,2020-05-28
