"","school","cumulative_students","date","start","number_students","type","loc"
"6487","FORT STOCKTON ISD",11,"2020-10-25","2020-08-24",2210,NA,"TX"
"6488","FRANKLIN ISD",18,"2020-10-25","2020-08-24",1260,NA,"TX"
"6489","FRANKSTON ISD",6,"2020-10-25","2020-08-24",760,NA,"TX"
"6490","FREDERICKSBURG ISD",38,"2020-10-25","2020-08-24",3106,NA,"TX"
"6491","FREER ISD",0,"2020-10-25","2020-08-24",767,NA,"TX"
"6492","FRENSHIP ISD",131,"2020-10-25","2020-08-24",10331,NA,"TX"
"6493","FRIENDSWOOD ISD",7,"2020-10-25","2020-08-24",6098,NA,"TX"
"6494","FRIONA ISD",12,"2020-10-25","2020-08-24",974,NA,"TX"
"6495","FRISCO ISD",172,"2020-10-25","2020-08-24",554,NA,"TX"
"6496","FROST ISD",0,"2020-10-25","2020-08-24",410,NA,"TX"
"6497","FRUITVALE ISD",1,"2020-10-25","2020-08-24",423,NA,"TX"
"6498","FT DAVIS ISD",3,"2020-10-25","2020-08-24",202,NA,"TX"
"6499","FT SAM HOUSTON ISD",0,"2020-10-25","2020-08-24",1494,NA,"TX"
"6500","GAINESVILLE ISD",35,"2020-10-25","2020-08-24",3026,NA,"TX"
"6501","GALENA PARK ISD",18,"2020-10-25","2020-08-24",21402,NA,"TX"
"6502","GALVESTON ISD",6,"2020-10-25","2020-08-24",6598,NA,"TX"
"6503","GARLAND ISD",315,"2020-10-25","2020-08-24",53825,NA,"TX"
"6504","GARNER ISD",1,"2020-10-25","2020-08-24",218,NA,"TX"
"6505","GARRISON ISD",9,"2020-10-25","2020-08-24",692,NA,"TX"
"6506","GARY ISD",1,"2020-10-25","2020-08-24",487,NA,"TX"
"6507","GATESVILLE ISD",9,"2020-10-25","2020-08-24",2779,NA,"TX"
"6508","GAUSE ISD",1,"2020-10-25","2020-08-24",175,NA,"TX"
"6509","GEORGE GERVIN ACADEMY",1,"2020-10-25","2020-08-24",871,NA,"TX"
"6510","GEORGE WEST ISD",3,"2020-10-25","2020-08-24",1002,NA,"TX"
"6511","GEORGETOWN ISD",42,"2020-10-25","2020-08-24",11842,NA,"TX"
"6512","GHOLSON ISD",4,"2020-10-25","2020-08-24",220,NA,"TX"
"6513","GIDDINGS ISD",13,"2020-10-25","2020-08-24",1901,NA,"TX"
"6514","GILMER ISD",38,"2020-10-25","2020-08-24",2577,NA,"TX"
"6515","GLADEWATER ISD",8,"2020-10-25","2020-08-24",1740,NA,"TX"
"6516","GLASSCOCK COUNTY ISD",4,"2020-10-25","2020-08-24",292,NA,"TX"
"6517","GLEN ROSE ISD",8,"2020-10-25","2020-08-24",1924,NA,"TX"
"6518","GODLEY ISD",6,"2020-10-25","2020-08-24",2428,NA,"TX"
"6519","GOLDEN RULE CHARTER
SCHOOL",3,"2020-10-25","2020-08-24",1561,NA,"TX"
"6520","GOLDTHWAITE ISD",6,"2020-10-25","2020-08-24",515,NA,"TX"
"6521","GONZALES ISD",7,"2020-10-25","2020-08-24",2677,NA,"TX"
"6522","GOODRICH ISD",0,"2020-10-25","2020-08-24",259,NA,"TX"
"6523","GOODWATER MONTESSORI
SCHOOL",1,"2020-10-25","2020-08-24",345,NA,"TX"
"6524","GOOSE CREEK CISD",42,"2020-10-25","2020-08-24",22990,NA,"TX"
"6525","GORDON ISD",0,"2020-10-25","2020-08-24",220,NA,"TX"
"6526","GRAFORD ISD",0,"2020-10-25","2020-08-24",323,NA,"TX"
"6527","GRAHAM ISD",68,"2020-10-25","2020-08-24",2297,NA,"TX"
"6528","GRANBURY ISD",52,"2020-10-25","2020-08-24",7486,NA,"TX"
"6529","GRAND PRAIRIE ISD",67,"2020-10-25","2020-08-24",28120,NA,"TX"
"6530","GRAND SALINE ISD",17,"2020-10-25","2020-08-24",1129,NA,"TX"
"6531","GRANDFALLS-ROYALTY ISD",0,"2020-10-25","2020-08-24",168,NA,"TX"
"6532","GRANDVIEW ISD",12,"2020-10-25","2020-08-24",1333,NA,"TX"
"6533","GRANGER ISD",0,"2020-10-25","2020-08-24",448,NA,"TX"
"6534","GRAPE CREEK ISD",1,"2020-10-25","2020-08-24",1085,NA,"TX"
"6535","GRAPELAND ISD",5,"2020-10-25","2020-08-24",600,NA,"TX"
"6536","GRAPEVINE-COLLEYVILLE ISD",63,"2020-10-25","2020-08-24",13924,NA,"TX"
"6537","GREAT HEARTS TEXAS",9,"2020-10-25","2020-08-24",6670,NA,"TX"
"6538","GREENVILLE ISD",26,"2020-10-25","2020-08-24",5156,NA,"TX"
"6539","GREENWOOD ISD",20,"2020-10-25","2020-08-24",2686,NA,"TX"
"6540","GREGORY-PORTLAND ISD",6,"2020-10-25","2020-08-24",4695,NA,"TX"
"6541","GROESBECK ISD",12,"2020-10-25","2020-08-24",1479,NA,"TX"
"6542","GROOM ISD",1,"2020-10-25","2020-08-24",141,NA,"TX"
"6543","GROVETON ISD",0,"2020-10-25","2020-08-24",752,NA,"TX"
"6544","GRUVER ISD",0,"2020-10-25","2020-08-24",441,NA,"TX"
"6545","GUNTER ISD",31,"2020-10-25","2020-08-24",982,NA,"TX"
"6546","GUSTINE ISD",2,"2020-10-25","2020-08-24",148,NA,"TX"
"6547","HALE CENTER ISD",10,"2020-10-25","2020-08-24",616,NA,"TX"
"6548","HALLETTSVILLE ISD",9,"2020-10-25","2020-08-24",1121,NA,"TX"
"6549","HALLSBURG ISD",0,"2020-10-25","2020-08-24",155,NA,"TX"
"6550","HALLSVILLE ISD",25,"2020-10-25","2020-08-24",4818,NA,"TX"
"6551","HAMILTON ISD",5,"2020-10-25","2020-08-24",813,NA,"TX"
"6552","HAMLIN COLLEGIATE ISD",0,"2020-10-25","2020-08-24",438,NA,"TX"
"6553","HAMSHIRE-FANNETT ISD",18,"2020-10-25","2020-08-24",1871,NA,"TX"
"6554","HAPPY ISD",7,"2020-10-25","2020-08-24",249,NA,"TX"
"6555","HARDIN ISD",3,"2020-10-25","2020-08-24",1288,NA,"TX"
"6556","HARDIN-JEFFERSON ISD",20,"2020-10-25","2020-08-24",2462,NA,"TX"
"6557","HARLANDALE ISD",14,"2020-10-25","2020-08-24",12437,NA,"TX"
"6558","HARLETON ISD",4,"2020-10-25","2020-08-24",711,NA,"TX"
"6559","HARMONY ISD",4,"2020-10-25","2020-08-24",1056,NA,"TX"
"6560","HARMONY SCHOOL OF
EXCELLENCE",5,"2020-10-25","2020-08-24",6027,NA,"TX"
"6561","HARMONY SCHOOL OF SCIENCE
- HOUSTON",0,"2020-10-25","2020-08-24",3987,NA,"TX"
"6562","HARMONY SCIENCE ACAD (EL
PASO)",16,"2020-10-25","2020-08-24",4150,NA,"TX"
"6563","HARMONY SCIENCE ACAD (SAN
ANTONIO)",10,"2020-10-25","2020-08-24",4442,NA,"TX"
"6564","HARMONY SCIENCE ACAD
(WACO)",14,"2020-10-25","2020-08-24",10097,NA,"TX"
"6565","HARMONY SCIENCE ACADEMY
(AUSTIN)",2,"2020-10-25","2020-08-24",4532,NA,"TX"
"6566","HARPER ISD",0,"2020-10-25","2020-08-24",545,NA,"TX"
"6567","HARROLD ISD",0,"2020-10-25","2020-08-24",103,NA,"TX"
"6568","HART ISD",1,"2020-10-25","2020-08-24",201,NA,"TX"
"6569","HAWKINS ISD",0,"2020-10-25","2020-08-24",658,NA,"TX"
"6570","HAWLEY ISD",4,"2020-10-25","2020-08-24",765,NA,"TX"
"6571","HAYS CISD",17,"2020-10-25","2020-08-24",20200,NA,"TX"
"6572","HEDLEY ISD",1,"2020-10-25","2020-08-24",115,NA,"TX"
"6573","HEMPHILL ISD",12,"2020-10-25","2020-08-24",866,NA,"TX"
"6574","HEMPSTEAD ISD",12,"2020-10-25","2020-08-24",1500,NA,"TX"
"6575","HENDERSON ISD",87,"2020-10-25","2020-08-24",3299,NA,"TX"
"6576","HENRIETTA ISD",11,"2020-10-25","2020-08-24",921,NA,"TX"
"6577","HEREFORD ISD",48,"2020-10-25","2020-08-24",3876,NA,"TX"
"6578","HERMLEIGH ISD",0,"2020-10-25","2020-08-24",261,NA,"TX"
"6579","HICO ISD",3,"2020-10-25","2020-08-24",558,NA,"TX"
"6580","HIGH POINT ACADEMY",2,"2020-10-25","2020-08-24",1607,NA,"TX"
"6581","HIGHLAND ISD",8,"2020-10-25","2020-08-24",218,NA,"TX"
"6582","HIGHLAND PARK ISD",60,"2020-10-25","2020-08-24",6622,NA,"TX"
"6583","HIGHLAND PARK ISD",10,"2020-10-25","2020-08-24",855,NA,"TX"
"6584","HILLSBORO ISD",19,"2020-10-25","2020-08-24",1884,NA,"TX"
"6585","HOLLIDAY ISD",9,"2020-10-25","2020-08-24",1044,NA,"TX"
"6586","HONDO ISD",1,"2020-10-25","2020-08-24",1811,NA,"TX"
"6587","HONEY GROVE ISD",2,"2020-10-25","2020-08-24",614,NA,"TX"
"6588","HOOKS ISD",9,"2020-10-25","2020-08-24",870,NA,"TX"
"6589","HORIZON MONTESSORI PUBLIC
SCHOOLS",2,"2020-10-25","2020-08-24",1249,NA,"TX"
"6590","HOUSTON GATEWAY ACADEMY
INC",5,"2020-10-25","2020-08-24",2127,NA,"TX"
"6591","HOUSTON ISD",13,"2020-10-25","2020-08-24",195117,NA,"TX"
"6592","HOWE ISD",3,"2020-10-25","2020-08-24",1267,NA,"TX"
"6593","HUBBARD ISD",0,"2020-10-25","2020-08-24",413,NA,"TX"
"6594","HUCKABAY ISD",1,"2020-10-25","2020-08-24",283,NA,"TX"
"6595","HUDSON ISD",27,"2020-10-25","2020-08-24",2793,NA,"TX"
"6596","HUFFMAN ISD",15,"2020-10-25","2020-08-24",3433,NA,"TX"
"6597","HUGHES SPRINGS ISD",6,"2020-10-25","2020-08-24",1118,NA,"TX"
"6598","HULL-DAISETTA ISD",3,"2020-10-25","2020-08-24",440,NA,"TX"
"6599","HUMBLE ISD",173,"2020-10-25","2020-08-24",45405,NA,"TX"
"6600","HUNTINGTON ISD",4,"2020-10-25","2020-08-24",1571,NA,"TX"
"6601","HUNTSVILLE ISD",28,"2020-10-25","2020-08-24",8997,NA,"TX"
"6602","HURST-EULESS-BEDFORD ISD",80,"2020-10-25","2020-08-24",22860,NA,"TX"
"6603","HUTTO ISD",0,"2020-10-25","2020-08-24",5970,NA,"TX"
"6604","IDALOU ISD",7,"2020-10-25","2020-08-24",962,NA,"TX"
"6605","IDEA PUBLIC SCHOOLS",43,"2020-10-25","2020-08-24",62479,NA,"TX"
"6606","IMAGINE INTERNATIONAL
ACADEMY OF NORTH TEXAS",3,"2020-10-25","2020-08-24",1440,NA,"TX"
"6607","INDUSTRIAL ISD",2,"2020-10-25","2020-08-24",1208,NA,"TX"
"6608","INGLESIDE ISD",7,"2020-10-25","2020-08-24",2046,NA,"TX"
"6609","INGRAM ISD",5,"2020-10-25","2020-08-24",1111,NA,"TX"
"6610","INSPIRE ACADEMIES",1,"2020-10-25","2020-08-24",577,NA,"TX"
"6611","INSPIRED VISION ACADEMY",10,"2020-10-25","2020-08-24",1218,NA,"TX"
"6612","INTERNATIONAL LEADERSHIP
OF TEXAS (ILTEXAS)",31,"2020-10-25","2020-08-24",20793,NA,"TX"
"6613","IOLA ISD",10,"2020-10-25","2020-08-24",535,NA,"TX"
"6614","IOWA PARK CISD",27,"2020-10-25","2020-08-24",1919,NA,"TX"
"6615","IRA ISD",0,"2020-10-25","2020-08-24",285,NA,"TX"
"6616","IRAAN-SHEFFIELD ISD",1,"2020-10-25","2020-08-24",324,NA,"TX"
"6617","IREDELL ISD",1,"2020-10-25","2020-08-24",148,NA,"TX"
"6618","IRVING ISD",76,"2020-10-25","2020-08-24",32433,NA,"TX"
"6619","ITASCA ISD",4,"2020-10-25","2020-08-24",628,NA,"TX"
"6620","JACKSBORO ISD",8,"2020-10-25","2020-08-24",1069,NA,"TX"
"6621","JACKSONVILLE ISD",71,"2020-10-25","2020-08-24",4749,NA,"TX"
"6622","JARRELL ISD",7,"2020-10-25","2020-08-24",2293,NA,"TX"
"6623","JASPER ISD",5,"2020-10-25","2020-08-24",2205,NA,"TX"
"6624","JAYTON-GIRARD ISD",4,"2020-10-25","2020-08-24",177,NA,"TX"
"6625","JEFFERSON ISD",7,"2020-10-25","2020-08-24",1233,NA,"TX"
"6626","JIM HOGG COUNTY ISD",2,"2020-10-25","2020-08-24",1133,NA,"TX"
"6627","JIM NED CISD",6,"2020-10-25","2020-08-24",1411,NA,"TX"
"6628","JOAQUIN ISD",6,"2020-10-25","2020-08-24",644,NA,"TX"
"6629","JOHNSON CITY ISD",7,"2020-10-25","2020-08-24",820,NA,"TX"
"6630","JOSHUA ISD",20,"2020-10-25","2020-08-24",5458,NA,"TX"
"6631","JOURDANTON ISD",5,"2020-10-25","2020-08-24",1554,NA,"TX"
"6632","JUBILEE ACADEMIES",4,"2020-10-25","2020-08-24",6308,NA,"TX"
"6633","JUDSON ISD",13,"2020-10-25","2020-08-24",23282,NA,"TX"
"6634","JUNCTION ISD",5,"2020-10-25","2020-08-24",601,NA,"TX"
"6635","KARNES CITY ISD",0,"2020-10-25","2020-08-24",984,NA,"TX"
"6636","KATY ISD",217,"2020-10-25","2020-08-24",83655,NA,"TX"
"6637","KAUFMAN ISD",17,"2020-10-25","2020-08-24",4005,NA,"TX"
"6638","KEENE ISD",2,"2020-10-25","2020-08-24",1075,NA,"TX"
"6639","KELLER ISD",175,"2020-10-25","2020-08-24",32167,NA,"TX"
"6640","KELTON ISD",0,"2020-10-25","2020-08-24",113,NA,"TX"
"6641","KEMP ISD",11,"2020-10-25","2020-08-24",1535,NA,"TX"
"6642","KENEDY COUNTY WIDE CSD",3,"2020-10-25","2020-08-24",89,NA,"TX"
"6643","KENEDY ISD",0,"2020-10-25","2020-08-24",727,NA,"TX"
"6644","KENNARD ISD",1,"2020-10-25","2020-08-24",230,NA,"TX"
"6645","KENNEDALE ISD",5,"2020-10-25","2020-08-24",2879,NA,"TX"
"6646","KERENS ISD",0,"2020-10-25","2020-08-24",557,NA,"TX"
"6647","KERMIT ISD",2,"2020-10-25","2020-08-24",1265,NA,"TX"
"6648","KERRVILLE ISD",12,"2020-10-25","2020-08-24",4587,NA,"TX"
"6649","KI CHARTER ACADEMY",0,"2020-10-25","2020-08-24",341,NA,"TX"
"6650","KILGORE ISD",33,"2020-10-25","2020-08-24",3936,NA,"TX"
"6651","KILLEEN ISD",94,"2020-10-25","2020-08-24",42894,NA,"TX"
"6652","KINGSVILLE ISD",7,"2020-10-25","2020-08-24",2847,NA,"TX"
"6653","KIRBYVILLE CISD",22,"2020-10-25","2020-08-24",1413,NA,"TX"
"6654","KLEIN ISD",131,"2020-10-25","2020-08-24",45604,NA,"TX"
"6655","KLONDIKE ISD",14,"2020-10-25","2020-08-24",264,NA,"TX"
"6656","KOPPERL ISD",9,"2020-10-25","2020-08-24",168,NA,"TX"
"6657","KOUNTZE ISD",1,"2020-10-25","2020-08-24",1078,NA,"TX"
"6658","KRUM ISD",16,"2020-10-25","2020-08-24",2121,NA,"TX"
"6659","LA ACADEMIA DE ESTRELLAS",5,"2020-10-25","2020-08-24",1017,NA,"TX"
"6660","LA FERIA ISD",0,"2020-10-25","2020-08-24",3078,NA,"TX"
"6661","LA GRANGE ISD",13,"2020-10-25","2020-08-24",1863,NA,"TX"
"6662","LA PORTE ISD",7,"2020-10-25","2020-08-24",6962,NA,"TX"
"6663","LA VEGA ISD",10,"2020-10-25","2020-08-24",2952,NA,"TX"
"6664","LA VERNIA ISD",1,"2020-10-25","2020-08-24",3322,NA,"TX"
"6665","LAGO VISTA ISD",3,"2020-10-25","2020-08-24",1591,NA,"TX"
"6666","LAKE DALLAS ISD",11,"2020-10-25","2020-08-24",3910,NA,"TX"
"6667","LAKE TRAVIS ISD",11,"2020-10-25","2020-08-24",10969,NA,"TX"
"6668","LAKE WORTH ISD",11,"2020-10-25","2020-08-24",3270,NA,"TX"
"6669","LAMAR CISD",67,"2020-10-25","2020-08-24",36062,NA,"TX"
"6670","LAMESA ISD",50,"2020-10-25","2020-08-24",1734,NA,"TX"
"6671","LAMPASAS ISD",24,"2020-10-25","2020-08-24",3398,NA,"TX"
"6672","LANEVILLE ISD",1,"2020-10-25","2020-08-24",163,NA,"TX"
"6673","LAPOYNOR ISD",6,"2020-10-25","2020-08-24",453,NA,"TX"
"6674","LAREDO ISD",18,"2020-10-25","2020-08-24",22101,NA,"TX"
"6675","LATEXO ISD",15,"2020-10-25","2020-08-24",478,NA,"TX"
"6676","LEADERSHIP PREP SCHOOL",9,"2020-10-25","2020-08-24",1352,NA,"TX"
"6677","LEANDER ISD",21,"2020-10-25","2020-08-24",39970,NA,"TX"
"6678","LEFORS ISD",0,"2020-10-25","2020-08-24",158,NA,"TX"
"6679","LEGACY PREPARATORY",0,"2020-10-25","2020-08-24",1530,NA,"TX"
"6680","LEGGETT ISD",0,"2020-10-25","2020-08-24",201,NA,"TX"
"6681","LEON ISD",7,"2020-10-25","2020-08-24",731,NA,"TX"
"6682","LEONARD ISD",4,"2020-10-25","2020-08-24",861,NA,"TX"
"6683","LEVELLAND ISD",14,"2020-10-25","2020-08-24",2817,NA,"TX"
"6684","LEVERETTS CHAPEL ISD",1,"2020-10-25","2020-08-24",237,NA,"TX"
"6685","LEWISVILLE ISD",235,"2020-10-25","2020-08-24",49265,NA,"TX"
"6686","LEXINGTON ISD",5,"2020-10-25","2020-08-24",1055,NA,"TX"
"6687","LIBERTY HILL ISD",2,"2020-10-25","2020-08-24",5071,NA,"TX"
"6688","LIBERTY ISD",4,"2020-10-25","2020-08-24",2216,NA,"TX"
"6689","LIBERTY-EYLAU ISD",19,"2020-10-25","2020-08-24",2310,NA,"TX"
"6690","LIFE SCHOOL",26,"2020-10-25","2020-08-24",5600,NA,"TX"
"6691","LINDALE ISD",14,"2020-10-25","2020-08-24",4164,NA,"TX"
"6692","LINDEN-KILDARE CISD",7,"2020-10-25","2020-08-24",628,NA,"TX"
"6693","LINDSAY ISD",4,"2020-10-25","2020-08-24",484,NA,"TX"
"6694","LINGLEVILLE ISD",2,"2020-10-25","2020-08-24",278,NA,"TX"
"6695","LIPAN ISD",1,"2020-10-25","2020-08-24",414,NA,"TX"
"6696","LITTLE CYPRESS-MAURICEVILLE
CISD",14,"2020-10-25","2020-08-24",3203,NA,"TX"
"6697","LITTLE ELM ISD",36,"2020-10-25","2020-08-24",8086,NA,"TX"
"6698","LITTLEFIELD ISD",23,"2020-10-25","2020-08-24",1255,NA,"TX"
"6699","LIVINGSTON ISD",14,"2020-10-25","2020-08-24",3831,NA,"TX"
"6700","LLANO ISD",3,"2020-10-25","2020-08-24",1726,NA,"TX"
"6701","LOCKHART ISD",5,"2020-10-25","2020-08-24",5998,NA,"TX"
"6702","LOCKNEY ISD",21,"2020-10-25","2020-08-24",460,NA,"TX"
"6703","LOHN ISD",2,"2020-10-25","2020-08-24",99,NA,"TX"
"6704","LOMETA ISD",2,"2020-10-25","2020-08-24",313,NA,"TX"
"6705","LONDON ISD",0,"2020-10-25","2020-08-24",1263,NA,"TX"
"6706","LONE OAK ISD",11,"2020-10-25","2020-08-24",982,NA,"TX"
"6707","LONGVIEW ISD",60,"2020-10-25","2020-08-24",8368,NA,"TX"
"6708","LOOP ISD",0,"2020-10-25","2020-08-24",146,NA,"TX"
"6709","LORENA ISD",21,"2020-10-25","2020-08-24",1743,NA,"TX"
"6710","LORENZO ISD",2,"2020-10-25","2020-08-24",236,NA,"TX"
"6711","LOUISE ISD",2,"2020-10-25","2020-08-24",487,NA,"TX"
"6712","LOVEJOY ISD",22,"2020-10-25","2020-08-24",4192,NA,"TX"
"6713","LOVELADY ISD",8,"2020-10-25","2020-08-24",516,NA,"TX"
"6714","LUBBOCK ISD",168,"2020-10-25","2020-08-24",26419,NA,"TX"
"6715","LUBBOCK-COOPER ISD",72,"2020-10-25","2020-08-24",7219,NA,"TX"
"6716","LUFKIN ISD",44,"2020-10-25","2020-08-24",7386,NA,"TX"
"6717","LULING ISD",7,"2020-10-25","2020-08-24",1353,NA,"TX"
"6718","LUMIN EDUCATION",2,"2020-10-25","2020-08-24",258,NA,"TX"
"6719","LYFORD CISD",2,"2020-10-25","2020-08-24",1362,NA,"TX"
"6720","LYTLE ISD",12,"2020-10-25","2020-08-24",1728,NA,"TX"
"6721","MABANK ISD",16,"2020-10-25","2020-08-24",3532,NA,"TX"
"6722","MADISONVILLE CISD",14,"2020-10-25","2020-08-24",2305,NA,"TX"
"6723","MAGNOLIA ISD",44,"2020-10-25","2020-08-24",13051,NA,"TX"
"6724","MALAKOFF ISD",32,"2020-10-25","2020-08-24",1416,NA,"TX"
"6725","MALONE ISD",3,"2020-10-25","2020-08-24",145,NA,"TX"
"6726","MALTA ISD",3,"2020-10-25","2020-08-24",219,NA,"TX"
"6727","MANSFIELD ISD",78,"2020-10-25","2020-08-24",34979,NA,"TX"
"6728","MARBLE FALLS ISD",13,"2020-10-25","2020-08-24",4094,NA,"TX"
"6729","MARION ISD",3,"2020-10-25","2020-08-24",1464,NA,"TX"
"6730","MARLIN ISD",14,"2020-10-25","2020-08-24",862,NA,"TX"
"6731","MARSHALL ISD",20,"2020-10-25","2020-08-24",5085,NA,"TX"
"6732","MART ISD",7,"2020-10-25","2020-08-24",526,NA,"TX"
"6733","MARTINS MILL ISD",1,"2020-10-25","2020-08-24",464,NA,"TX"
"6734","MARTINSVILLE ISD",0,"2020-10-25","2020-08-24",339,NA,"TX"
"6735","MASON ISD",5,"2020-10-25","2020-08-24",716,NA,"TX"
"6736","MATHIS ISD",6,"2020-10-25","2020-08-24",1451,NA,"TX"
"6737","MAUD ISD",7,"2020-10-25","2020-08-24",473,NA,"TX"
"6738","MAY ISD",3,"2020-10-25","2020-08-24",252,NA,"TX"
"6739","MAYPEARL ISD",11,"2020-10-25","2020-08-24",1238,NA,"TX"
"6740","MCCAMEY ISD",2,"2020-10-25","2020-08-24",516,NA,"TX"
"6741","MCGREGOR ISD",3,"2020-10-25","2020-08-24",1467,NA,"TX"
"6742","MCKINNEY ISD",96,"2020-10-25","2020-08-24",23271,NA,"TX"
"6743","MCLEAN ISD",1,"2020-10-25","2020-08-24",204,NA,"TX"
"6744","MCLEOD ISD",11,"2020-10-25","2020-08-24",407,NA,"TX"
"6745","MEADOW ISD",3,"2020-10-25","2020-08-24",267,NA,"TX"
"6746","MEDINA ISD",0,"2020-10-25","2020-08-24",276,NA,"TX"
"6747","MEDINA VALLEY ISD",8,"2020-10-25","2020-08-24",6086,NA,"TX"
"6748","MELISSA ISD",17,"2020-10-25","2020-08-24",4017,NA,"TX"
"6749","MEMPHIS ISD",0,"2020-10-25","2020-08-24",447,NA,"TX"
"6750","MENARD ISD",1,"2020-10-25","2020-08-24",271,NA,"TX"
"6751","MERIDIAN ISD",1,"2020-10-25","2020-08-24",406,NA,"TX"
"6752","MESQUITE ISD",158,"2020-10-25","2020-08-24",38349,NA,"TX"
"6753","MEXIA ISD",4,"2020-10-25","2020-08-24",1838,NA,"TX"
"6754","MIAMI ISD",1,"2020-10-25","2020-08-24",184,NA,"TX"
"6755","MIDLAND ISD",132,"2020-10-25","2020-08-24",25462,NA,"TX"
"6756","MIDLOTHIAN ISD",57,"2020-10-25","2020-08-24",9802,NA,"TX"
"6757","MIDWAY ISD",1,"2020-10-25","2020-08-24",132,NA,"TX"
"6758","MIDWAY ISD",72,"2020-10-25","2020-08-24",8254,NA,"TX"
"6759","MILANO ISD",4,"2020-10-25","2020-08-24",400,NA,"TX"
"6760","MILDRED ISD",4,"2020-10-25","2020-08-24",753,NA,"TX"
"6761","MILES ISD",3,"2020-10-25","2020-08-24",468,NA,"TX"
"6762","MILLSAP ISD",13,"2020-10-25","2020-08-24",1204,NA,"TX"
"6763","MINEOLA ISD",9,"2020-10-25","2020-08-24",1589,NA,"TX"
"6764","MINERAL WELLS ISD",54,"2020-10-25","2020-08-24",3130,NA,"TX"
"6765","MONAHANS-WICKETT-PYOTE
ISD",4,"2020-10-25","2020-08-24",2364,NA,"TX"
"6766","MONTAGUE ISD",0,"2020-10-25","2020-08-24",136,NA,"TX"
"6767","MONTESSORI FOR ALL",1,"2020-10-25","2020-08-24",435,NA,"TX"
"6768","MONTGOMERY ISD",22,"2020-10-25","2020-08-24",8987,NA,"TX"
"6769","MOODY ISD",5,"2020-10-25","2020-08-24",651,NA,"TX"
"6770","MOTLEY COUNTY ISD",0,"2020-10-25","2020-08-24",168,NA,"TX"
"6771","MOUNT CALM ISD",1,"2020-10-25","2020-08-24",197,NA,"TX"
"6772","MOUNT ENTERPRISE ISD",1,"2020-10-25","2020-08-24",395,NA,"TX"
"6773","MOUNT PLEASANT ISD",35,"2020-10-25","2020-08-24",5316,NA,"TX"
"6774","MOUNT VERNON ISD",45,"2020-10-25","2020-08-24",1523,NA,"TX"
"6775","MUENSTER ISD",4,"2020-10-25","2020-08-24",523,NA,"TX"
"6776","MULESHOE ISD",25,"2020-10-25","2020-08-24",1346,NA,"TX"
"6777","MUMFORD ISD",6,"2020-10-25","2020-08-24",620,NA,"TX"
"6778","NACOGDOCHES ISD",15,"2020-10-25","2020-08-24",5915,NA,"TX"
"6779","NATALIA ISD",15,"2020-10-25","2020-08-24",1050,NA,"TX"
"6780","NAVARRO ISD",1,"2020-10-25","2020-08-24",1978,NA,"TX"
"6781","NAVASOTA ISD",8,"2020-10-25","2020-08-24",2881,NA,"TX"
"6782","NAZARETH ISD",1,"2020-10-25","2020-08-24",249,NA,"TX"
"6783","NECHES ISD",2,"2020-10-25","2020-08-24",317,NA,"TX"
"6784","NEDERLAND ISD",50,"2020-10-25","2020-08-24",4978,NA,"TX"
"6785","NEEDVILLE ISD",6,"2020-10-25","2020-08-24",3278,NA,"TX"
"6786","NEW BOSTON ISD",16,"2020-10-25","2020-08-24",1188,NA,"TX"
"6787","NEW BRAUNFELS ISD",37,"2020-10-25","2020-08-24",9247,NA,"TX"
"6788","NEW CANEY ISD",61,"2020-10-25","2020-08-24",16059,NA,"TX"
"6789","NEW DEAL ISD",20,"2020-10-25","2020-08-24",758,NA,"TX"
"6790","NEW DIANA ISD",25,"2020-10-25","2020-08-24",1196,NA,"TX"
"6791","NEW FRONTIERS PUBLIC
SCHOOLS INC",0,"2020-10-25","2020-08-24",493,NA,"TX"
"6792","NEW SUMMERFIELD ISD",3,"2020-10-25","2020-08-24",537,NA,"TX"
"6793","NEW WAVERLY ISD",21,"2020-10-25","2020-08-24",1035,NA,"TX"
"6794","NEWCASTLE ISD",1,"2020-10-25","2020-08-24",212,NA,"TX"
"6795","NEWMAN INTERNATIONAL
ACADEMY OF ARLINGTON",9,"2020-10-25","2020-08-24",3044,NA,"TX"
"6796","NEWTON ISD",1,"2020-10-25","2020-08-24",915,NA,"TX"
"6797","NIXON-SMILEY CISD",1,"2020-10-25","2020-08-24",967,NA,"TX"
"6798","NOCONA ISD",13,"2020-10-25","2020-08-24",790,NA,"TX"
"6799","NORMANGEE ISD",12,"2020-10-25","2020-08-24",603,NA,"TX"
"6800","NORTH EAST ISD",64,"2020-10-25","2020-08-24",60091,NA,"TX"
"6801","NORTH HOPKINS ISD",8,"2020-10-25","2020-08-24",554,NA,"TX"
"6802","NORTH LAMAR ISD",33,"2020-10-25","2020-08-24",2353,NA,"TX"
"6803","NORTH TEXAS COLLEGIATE
ACADEMY",1,"2020-10-25","2020-08-24",631,NA,"TX"
"6804","NORTH ZULCH ISD",3,"2020-10-25","2020-08-24",297,NA,"TX"
"6805","NORTHSIDE ISD",78,"2020-10-25","2020-08-24",103238,NA,"TX"
"6806","NORTHSIDE ISD",3,"2020-10-25","2020-08-24",243,NA,"TX"
"6807","NORTHWEST ISD",112,"2020-10-25","2020-08-24",25235,NA,"TX"
"6808","NUECES CANYON CISD",0,"2020-10-25","2020-08-24",247,NA,"TX"
